"","subj_id","epoch_num","avg_epoch_accuracy","accuracy_sd","avg_rt","rt_sd","block_num","gameA_isSR","game_type","num_rest_in_chunk","rest_type","cue_transition_type","cue_type","epochs_on_this_task_continuously","avg_epoch_accuracy_centered"
"184",136,2,0.8,0.421637021355784,2955.50000002649,261.034954537394,1,TRUE,"spatial_recall",7,"epoch_same_same","stay_within_block","stay",2,0.273430420711972
"185",137,2,1,0,2017.7,700.734701739697,1,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"186",138,2,0.7,0.483045891539648,2633.36666666592,450.474424912532,1,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,0.173430420711972
"187",139,2,0.9,0.316227766016838,2237.31111110912,292.377082906202,1,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"188",140,2,0,0,NA,NA,1,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"189",141,2,0,0,NA,NA,1,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"190",143,2,0,0,NA,NA,1,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"191",145,2,0.9,0.316227766016838,3545.77777777778,341.402540184522,1,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"192",147,2,0,0,NA,NA,1,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"193",148,2,0.9,0.316227766016838,3558.66666666667,235.2604939211,1,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"194",150,2,0,0,NA,NA,1,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"195",151,2,1,0,3605.2,274.596188368788,1,FALSE,"digit_span",3,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"196",152,2,0.9,0.316227766016838,3815.36000002623,294.282861646199,1,TRUE,"spatial_recall",10,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"197",153,2,1,0,2531.13000001907,347.965502864804,1,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",2,0.473430420711972
"198",154,2,0.6,0.516397779494322,2263.8499999987,318.808487071189,1,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,0.0734304207119723
"199",155,2,0,0,NA,NA,1,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"200",156,2,0,0,NA,NA,1,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"201",157,2,0.7,0.483045891539648,3252.5,361.275518129862,1,FALSE,"digit_span",12,"epoch_same_same","stay_within_block","stay",2,0.173430420711972
"202",159,2,0.9,0.316227766016838,2058.76000000015,585.615329186134,1,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",2,0.373430420711972
"203",160,2,0,0,NA,NA,1,TRUE,"spatial_recall",15,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"204",162,2,0.6,0.516397779494322,3652.33333333333,272.721611721167,1,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,0.0734304207119723
"205",163,2,0.5,0.52704627669473,3404.66000000238,391.835326382929,1,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",2,-0.0265695792880277
"206",164,2,0,0,NA,NA,1,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.526569579288028
"207",11,3,1,0,2484,175.846523991804,1,FALSE,"digit_span",13,"block_A_B","switch_between_block","switch",3,0.473430420711972
"208",14,3,0.8,0.421637021355784,2132.77777776453,290.94551367897,1,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.273430420711972
"209",15,3,1,0,2217.71999999918,666.670077992145,1,TRUE,"spatial_recall",5,"block_A_B","switch_between_block","switch",3,0.473430420711972
"210",16,3,0.9,0.316227766016838,2955.2,582.019625480485,1,FALSE,"digit_span",5,"block_A_B","switch_between_block","switch",3,0.373430420711972
"211",17,3,1,0,2991.8,269.864081015281,1,FALSE,"digit_span",6,"block_A_B","switch_between_block","switch",3,0.473430420711972
"212",18,3,0.8,0.421637021355784,2359.54444445504,326.90393892197,1,TRUE,"spatial_recall",4,"block_A_B","switch_between_block","switch",3,0.273430420711972
"213",19,3,1,0,2771.8,370.658213332864,1,FALSE,"digit_span",18,"block_A_B","switch_between_block","switch",3,0.473430420711972
"214",20,3,1,0,3441.25000000074,227.895971638866,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.473430420711972
"215",21,3,1,0,2015.1,343.647897967931,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.473430420711972
"216",22,3,0,0,NA,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"217",24,3,0,0,4104.09999990463,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"218",28,3,0.1,0.316227766016838,4155,NA,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.426569579288028
"219",30,3,0.8,0.421637021355784,2365.10999999717,808.586861205226,1,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,0.273430420711972
"220",31,3,0.6,0.516397779494322,2935.1299999997,440.135224296241,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.0734304207119723
"221",32,3,0.9,0.316227766016838,3074.1,454.713450672203,1,FALSE,"digit_span",4,"block_A_B","switch_between_block","switch",3,0.373430420711972
"222",33,3,0.8,0.421637021355784,2612.9,576.780422306059,1,FALSE,"digit_span",7,"block_A_B","switch_between_block","switch",3,0.273430420711972
"223",34,3,0.7,0.483045891539648,3773.42857142857,317.59400558095,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.173430420711972
"224",35,3,0,0,NA,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"225",36,3,0,0,NA,NA,1,TRUE,"spatial_recall",11,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"226",38,3,0.9,0.316227766016838,3187.22222222222,241.840741903519,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.373430420711972
"227",42,3,1,0,3234.2,243.757985624175,1,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",3,0.473430420711972
"228",43,3,0,0,NA,NA,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"229",44,3,0,0,NA,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"230",46,3,0.2,0.421637021355784,3957.45000000298,147.997449289701,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.326569579288028
"231",47,3,0.6,0.516397779494322,3263.39999999603,384.408493654671,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.0734304207119723
"232",48,3,0.8,0.421637021355784,3363.61000003815,273.821233012437,1,TRUE,"spatial_recall",11,"block_A_B","switch_between_block","switch",3,0.273430420711972
"233",50,3,0,0,NA,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"234",54,3,0,0,NA,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"235",55,3,0.3,0.483045891539648,3504.8166666689,304.229251826503,1,TRUE,"spatial_recall",4,"block_A_B","switch_between_block","switch",3,-0.226569579288028
"236",57,3,0.9,0.316227766016838,3239.88888888889,536.202723893782,1,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.373430420711972
"237",58,3,0,0,NA,NA,1,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"238",59,3,0.4,0.516397779494322,3566,244.980271314515,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.126569579288028
"239",62,3,0,0,NA,NA,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"240",66,3,0,0,NA,NA,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"241",68,3,0.8,0.421637021355784,3096.42000000179,380.504477416233,1,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,0.273430420711972
"242",69,3,0.7,0.483045891539648,3677.24444444452,317.5122836644,1,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.173430420711972
"243",72,3,0,0,NA,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"244",73,3,0.9,0.316227766016838,3281.11111111111,449.455349407604,1,FALSE,"digit_span",10,"block_A_B","switch_between_block","switch",3,0.373430420711972
"245",74,3,0.8,0.421637021355784,3441.32222222224,365.529122566795,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.273430420711972
"246",75,3,1,0,2557.83000000268,253.995105158805,1,TRUE,"spatial_recall",16,"block_A_B","switch_between_block","switch",3,0.473430420711972
"247",77,3,0.9,0.316227766016838,2439.21000000238,537.596574198247,1,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.373430420711972
"248",78,3,0,0,NA,NA,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"249",79,3,1,0,2474.3100000143,215.502954078181,1,TRUE,"spatial_recall",14,"block_A_B","switch_between_block","switch",3,0.473430420711972
"250",81,3,1,0,2500.7,661.573217582319,1,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",3,0.473430420711972
"251",82,3,0.9,0.316227766016838,3657.33333333333,313.9147973575,1,FALSE,"digit_span",3,"block_A_B","switch_between_block","switch",3,0.373430420711972
"252",83,3,0.9,0.316227766016838,2864.88888888889,527.908241185067,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.373430420711972
"253",85,3,0,0,NA,NA,1,FALSE,"digit_span",18,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"254",86,3,0,0,NA,NA,1,FALSE,"digit_span",12,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"255",87,3,0,0,NA,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"256",88,3,0,0,NA,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"257",90,3,0,0,NA,NA,1,FALSE,"digit_span",16,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"258",93,3,0.5,0.52704627669473,3637.23749999795,138.332135894653,1,TRUE,"spatial_recall",2,"block_A_B","switch_between_block","switch",3,-0.0265695792880277
"259",94,3,0.8,0.421637021355784,3886.125,76.7415653811079,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.273430420711972
"260",95,3,0.5,0.52704627669473,3491,363.716922894715,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.0265695792880277
"261",96,3,0.9,0.316227766016838,2909.65999999968,681.082194745943,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.373430420711972
"262",97,3,0.7,0.483045891539648,3460.18888888839,289.034701394425,1,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,0.173430420711972
"263",99,3,0,0,NA,NA,1,TRUE,"spatial_recall",4,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"264",101,3,1,0,2519.3,368.806799768599,1,FALSE,"digit_span",9,"block_A_B","switch_between_block","switch",3,0.473430420711972
"265",102,3,0.8,0.421637021355784,3285.01999999881,476.180343515104,1,TRUE,"spatial_recall",2,"block_A_B","switch_between_block","switch",3,0.273430420711972
"266",103,3,1,0,3055,457.878440928012,1,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.473430420711972
"267",104,3,0.7,0.483045891539648,2764.9,644.518502449697,1,FALSE,"digit_span",10,"block_A_B","switch_between_block","switch",3,0.173430420711972
"268",106,3,0.9,0.316227766016838,2393.72222222202,464.774033207789,1,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.373430420711972
"269",108,3,1,0,3360.9,247.050804491708,1,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.473430420711972
"270",109,3,0.2,0.421637021355784,2874,541.643794388895,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.326569579288028
"271",110,3,0.8,0.421637021355784,3249.22222222222,396.358984311501,1,FALSE,"digit_span",13,"block_A_B","switch_between_block","switch",3,0.273430420711972
"272",111,3,0.7,0.483045891539648,3327,588.248246916215,1,FALSE,"digit_span",2,"block_A_B","switch_between_block","switch",3,0.173430420711972
"273",112,3,0.4,0.516397779494322,3292.80000003179,273.42219370435,1,TRUE,"spatial_recall",6,"block_A_B","switch_between_block","switch",3,-0.126569579288028
"274",113,3,0,0,NA,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"275",114,3,0.2,0.421637021355784,2167.69000000358,707.875182725554,1,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,-0.326569579288028
"276",116,3,0.9,0.316227766016838,2999.03999997377,445.929314797022,1,TRUE,"spatial_recall",8,"block_A_B","switch_between_block","switch",3,0.373430420711972
"277",119,3,0,0,NA,NA,1,TRUE,"spatial_recall",19,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"278",120,3,1,0,3155.1,433.300626970852,1,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.473430420711972
"279",122,3,0.6,0.516397779494322,2260.06000000089,417.100625216357,1,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.0734304207119723
"280",125,3,0,0,NA,NA,1,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"281",126,3,0.7,0.483045891539648,2227.86249999981,164.178273641635,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.173430420711972
"282",128,3,0,0,NA,NA,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"283",129,3,0,0,3357.35714285714,441.972717229447,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"284",132,3,0,0,NA,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"285",134,3,0.8,0.421637021355784,2800.7,376.935317174357,1,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,0.273430420711972
"286",135,3,1,0,2802.8,604.03656990101,1,FALSE,"digit_span",7,"block_A_B","switch_between_block","switch",3,0.473430420711972
"287",136,3,0.8,0.421637021355784,2953.31000000238,240.569705522776,1,TRUE,"spatial_recall",5,"block_A_B","switch_between_block","switch",3,0.273430420711972
"288",137,3,1,0,1874.5,457.957360945803,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.473430420711972
"289",138,3,0.5,0.52704627669473,2650.11111111194,344.189803904082,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.0265695792880277
"290",139,3,1,0,2115.61999999285,180.292279987099,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.473430420711972
"291",140,3,0,0,NA,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"292",141,3,0,0,NA,NA,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"293",143,3,0,0,NA,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"294",145,3,0.9,0.316227766016838,3302.55555555556,484.748932724743,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.373430420711972
"295",147,3,0,0,NA,NA,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"296",148,3,1,0,3455.6,182.129502155899,1,FALSE,"digit_span",1,"block_A_B","switch_between_block","switch",3,0.473430420711972
"297",150,3,0,0,NA,NA,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"298",151,3,0.8,0.421637021355784,3232.75,276.511301758174,1,FALSE,"digit_span",4,"block_A_B","switch_between_block","switch",3,0.273430420711972
"299",152,3,1,0,3718.8899999857,184.084717490434,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,0.473430420711972
"300",153,3,0.9,0.316227766016838,2737.44999990463,556.240809715787,1,TRUE,"spatial_recall",9,"block_A_B","switch_between_block","switch",3,0.373430420711972
"301",154,3,0.9,0.316227766016838,2062.93999999985,156.022336008385,1,TRUE,"spatial_recall",1,"block_A_B","switch_between_block","switch",3,0.373430420711972
"302",155,3,0,0,NA,NA,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"303",156,3,0,0,NA,NA,1,TRUE,"spatial_recall",8,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"304",157,3,0.9,0.316227766016838,3070.77777777778,403.891005649351,1,FALSE,"digit_span",20,"block_A_B","switch_between_block","switch",3,0.373430420711972
"305",159,3,0.9,0.316227766016838,2077.13000000008,685.75587014896,1,TRUE,"spatial_recall",4,"block_A_B","switch_between_block","switch",3,0.373430420711972
"306",160,3,0,0,NA,NA,1,TRUE,"spatial_recall",3,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"307",162,3,0.3,0.483045891539648,3774.4,239.121172211627,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.226569579288028
"308",163,3,0.3,0.483045891539648,3352.9000000017,446.992434689344,1,TRUE,"spatial_recall",5,"block_A_B","switch_between_block","switch",3,-0.226569579288028
"309",164,3,0,0,NA,NA,1,TRUE,"spatial_recall",20,"block_A_B","switch_between_block","switch",3,-0.526569579288028
"310",11,4,0.8,0.421637021355784,2805.02222222172,723.946503164472,2,FALSE,"spatial_recall",7,"epoch_same_same","stay_within_block","stay",1,0.273430420711972
"311",14,4,1,0,2175.5,291.344870099567,2,TRUE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.473430420711972
"312",15,4,1,0,1937.6,504.521819812252,2,TRUE,"digit_span",4,"epoch_same_same","stay_within_block","stay",1,0.473430420711972
"313",16,4,0.7,0.483045891539648,2090.8899999999,329.518569532525,2,FALSE,"spatial_recall",8,"epoch_same_same","stay_within_block","stay",1,0.173430420711972
"314",17,4,0.5,0.52704627669473,2860.48888888624,267.234594696817,2,FALSE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",1,-0.0265695792880277
"315",18,4,0.7,0.483045891539648,3083.85714285714,406.107304609438,2,TRUE,"digit_span",5,"epoch_same_same","stay_within_block","stay",1,0.173430420711972
"316",19,4,0.9,0.316227766016838,2824.69999998808,302.035240756181,2,FALSE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",1,0.373430420711972
"317",20,4,0.9,0.316227766016838,3484.5,274.794165391722,2,TRUE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,0.373430420711972
"318",21,4,1,0,1834.72000000104,248.199385800098,2,FALSE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",1,0.473430420711972
"319",22,4,0,0,NA,NA,2,TRUE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,-0.526569579288028
"320",24,4,1,0,3523.7,266.774582330809,2,TRUE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,0.473430420711972
"321",28,4,0,0,NA,NA,2,FALSE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",1,-0.526569579288028
"322",30,4,1,0,1537.1,277.368767768351,2,TRUE,"digit_span",5,"epoch_same_same","stay_within_block","stay",1,0.473430420711972
"323",31,4,0.9,0.316227766016838,3394.8,351.737844297583,2,TRUE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,0.373430420711972
"324",32,4,0.9,0.316227766016838,2754.04000000004,261.342526198737,2,FALSE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",1,0.373430420711972
"325",33,4,0.4,0.516397779494322,2010.12857142942,364.974504661348,2,FALSE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,-0.126569579288028
